,id,tweet,subtask_a
610,23818,"@USER Gode liberale vil tillade en voldtektsmand &quot;at fortsætte med at tjene ved en føderal domstol, mens hans offer fortsætter med at lide? Men ... du sagde .... du sagde ....&quot;",OFF
611,35823,@USER Så hvorfor foregiver du at være noget du ikke ??? Du er en falsk og alle dine løgne ændrer ikke det!,OFF
620,36639,"@USER Hun hånede SJW&#39;er og KKK med ekstremt smart satire. At du ikke har en sans for humor eller er for dum til at få det, er vores skyld. Intet af det betyder, at du får denigrerer eller lyver om hende eller hendes motiver. Hun er en indianerkvinde, og du er en stor misogynist.",OFF
623,35959,"@USER @USER @USER Siger du, at han er en kalkunchocker 😶",OFF
625,14239,"@USER @USER Sådanne vildfarne liberale ..! Så snoet af had, kan du ikke engang anerkende den amerikanske luftvåben .. !!",OFF
626,34178,@USER @USER Hun er bedre end al denne lort. Hun er bedre end noget andet. ❤️,OFF
629,94756,"@USER forbandet, hvad jeg ville gøre for at kunne spise den fisse",OFF
631,90701,"@USER Hvad er det nøjagtigt med Willy, at enhver med en halv hjerne vil betragte som konservativ? Fyren er bogstaveligt talt et plakatbarn for Venstre",OFF
635,20770,@USER @USER Queen Of Rap 😛 Andre tæver kan knytte sammen,OFF
640,66373,@USER Jeg ville være værre end hende at slikke den røv,OFF
641,77620,"@USER Så en patologisk løgner vil give dommeren et foredrag om troværdighed, fordi dommeren ikke indrømmer noget, han ikke gjorde ... og vi er de dumme .... 😳 Og liberale har ingen skam i uvidenhed om deres valgte repræsentanter.",OFF
642,83576,"@USER @USER @USER Vi har et dumt problem. Konservative ikke hader studier af smarte mennesker (smarte mennesker sutter), der viser data (dataschmata) og fakta (# fakenews), men bare at være i nærheden af det kan gøre nogen til et nitwit. #cdnpoli",OFF
645,21734,@USER BITCH,OFF
649,57625,"@USER Hvis Jamie Oliver knepper med mine 3 måltider på £ 3 hos Tesco, dræber jeg kusse",OFF
650,40567,"@USER JEG PASSER AT HAN VAR MURDERET. Jeg er ligeglad med, om han havde noget ukrudt i sit hjem (som en hel masse amerikanere gør) mere end jeg var interesseret i, hvis du sagde, at han havde 100 par sokker. Han er offeret. Du prøver at smøre offeret. Du er foragtelig.",OFF
658,32074,"@USER @USER @USER Jeg burde vaske munden ud med sæbe for at sige det! Jeg har den største respekt og beundring for vores politimænd. Det har jeg ikke til snavseposer, der ville bryde ind i mit hjem. Pistolkontrol betyder en stabil hånd og ikke en tom hånd. Gå og snak med Antifa-venner om at være et afløb",OFF
661,17811,@USER HAN ER EN RUSSISK SPY / HAR MODTAGET MYE PENGER FRA PUTIN.,OFF
662,39492,"@USER @USER Nå, han er en liberal, så det forklarer det. Hvem kender skyderen kan være en liberal så vidt han ved. Venstre er meget hadefulde voldelige mennesker og skal besejres!",OFF
665,40412,"@USER @USER Ingen nyheder. ORGS. giver tro Goldy tiden på dagen. Det er simpelthen forkert. Hun har muligvis ikke oplevelsen af de to andre ubrukelige narre, men hun er ligeglad med, og hun er ikke nogen nar.",OFF
668,71929,"@USER Jeg har lige givet Beto $ 100, og I burde alle også. Trump kaldte Teds kone grim, og han slikker stadig sine støvler for at få hjælp til genvalg.",OFF
672,35524,Var dette en trussel fra @USER #DangerousDemocrats #maga URL,OFF
674,66579,"@USER @USER Venstre kan ikke forestille sig en situation, hvor de bliver tvunget til at forsvare sig selv eller deres familie mod vold. De forestiller sig, at en sådan eventualitet er uden for mulighedsområdet, og de tror tåbeligt, at politiet vil ankomme hurtigt nok for at redde dem.",OFF
681,58523,@USER Lad mig låne yo shit først 🤣,OFF
683,66864,@USER WOW! Den løgn tæve er ved det igen. URL,OFF
690,24298,@USER Stfu tæve lol hvorfor u salte jeg tryna få twitter berømte du ved,OFF
693,43335,@USER ... @ USER er 100% rigtigt og bør applaudes for kritik af vores udugelige og korrupte præsident - ikke fordømt for det ..... @ USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,OFF
694,46678,@USER Du forvandler en kedelig tirsdag aften til en super sexet en! Så varmt! 🔥🔥🔥,OFF
695,47804,@USER Men ikke så foragtelig som hendes egen.,OFF
697,49896,"@USER @USER Uden spørgsmål er professor Ford bekymret over, at det er høfligt. Halvdelen af kvinderne i verden (sandsynligvis flere) er blevet famlet på et eller andet tidspunkt og holder ikke fast ved det i 40 år. Dette er åbenlyst et politisk program for at afskrække bekræftelse af skotten. @USER #MAGA",OFF
698,52906,@USER @USER Han er både ond og villig. Han spiser disse høj kvalitet malingschips.,OFF
699,12295,@USER @USER luk den wanker op,OFF
703,36699,@USER FUCK OFF,OFF
708,20235,"@USER @USER Hun får en total mental sammenbrud, når han bliver genvalgt !!!!",OFF
716,90247,"@USER @USER @USER @USER @USER @USER @USER @USER @USER det handler om den tristeste eksistens, jeg nogensinde har været interesseret i at læse. Sjovt at være dig mand",OFF
722,89795,"@USER Så ... Tilsluttede Angela sig en yngre fyr, så hun har nogen til at tørre hendes røv, når hun er 75?",OFF
723,86958,"@USER Godt !!! Dette vil helt sikkert vise os, hvor skæv han er. 😂😂😂",OFF
726,89600,@USER @USER @USER @USER @USER @USER @USER Præcis Hat @USER er ægte Feckers! Jeg afskyr dem,OFF
727,67770,@USER venter stadig på mine fedt,OFF
728,27161,"@USER Sam sang og de DiDNT beder hende om at stoppe med at synge, og hun takkede dem !! Utrolig!!! Hvem i helvede snakker hun med ?! Det er dårligt, når hun snakker med en af husmesteren !! Men for at fortsætte med at tale med sig selv! Spekulerer på, hvad hendes familie synes om hendes nød!",OFF
730,65915,"@USER Jeg tror, han kunne kaldes en turncoat, der taler ud fra begge sider af hans fanden mund Lindsey Graham kan ikke længere være tillid til URL",OFF
733,82618,"@USER @USER @USER @USER Åh boo du lyder så uvidende med dine ord. Vi er på toppen. Hele Amerika er på toppen nu. Hvad med at stoppe med at modstå og prøve at hjælpe med at gøre vores nation bedst for alle, ikke bare liberale. Vågn op og gå væk.",OFF
739,90997,@USER Stinker,OFF
740,63005,"@USER Fuckkk 😂😂 Jeg ved, at jeg har set tæve, der er en slapper lmao",OFF
744,16105,@USER @USER Lefty Pope burde også! Han er ikke værdig repræsentant for sande kristne romerske katolikker !! Han svigtede sin hjord!,OFF
749,89453,"@USER Og ærligt er det latterligt .. du købmand, der er ikke nødvendigt at være sådan",OFF
750,22946,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lille kendt kendsgerning Bileam kæmpede æsler og gambled på løb. En dag vandt hans hurtigste røv Jerusalem-konkurrencerne. Og lige før mål mistede rækken kontrol over en samaritan og to afrikanere. Lokal antifa så det hele og beskyldte den hurtigste røv!,OFF
752,75611,"@USER @USER @USER hvis hun var en ægte Krishn-bhakt, ville hun ikke engang bekymre sig om tilstedeværelsen eller fraværet af sådanne love ... hun ville være over sådanne problemer ... en typisk Chandigarh-mentalitet for en up manship, hun er buret i ... kalde hende alt andet end Krishn bhakt .. ligesom hvem bryder sig om, hvad hun laver ...",OFF
753,88594,@USER Det har været siden søndag aften. Han er en dovendyr.,OFF
754,40317,@USER @USER Nogle ting ændrer ALDRIG! I 1991 #SCOTUS Clarence Thomas&#39;s #HighTechLynching af @USER @USER &amp; @USER #MAGA FIGHT BACK TIL disse løgne! #ConfirmKavanaugh @USER @USER @USER @USER #DJT #Kavanaugh #MeToo URL,OFF
756,53551,"@USER @USER Tæve hold kæft, han bygger sit selvtillid",OFF
757,24797,"@USER @USER @USER @USER @USER Dette håndsignal bruges af uvidende mennesker som et signal om hvid overherredømme og af onde mennesker, der får en masse tilfredshed i ideen om at forpaste liberale. Vi skal ignorere begge, fordi udstillinger af uvidenhed og hadefuldhed ikke fortjener vores tid og opmærksomhed.",OFF
759,46987,#USA #UK og sandsynligvis #Europe og #Australia Med deres intelligensniveau? Weez er alt sammen uønsket! #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots # Celebritet URL,OFF
760,97760,"@USER Hvornår lærer republikanerne, at demokrater hader konservative. Stem torsdag",OFF
764,81704,@USER @USER Er det ikke Amazon-tæve fra Antifa?,OFF
766,57305,"@USER @USER @USER @USER @USER @USER @USER Løg om hvad? Bestemt ikke om, at du kaster pistolkontrol og ansvarlighed ud af vinduet, når en ulovlig er involveret. Og &quot;en&quot; hemmelighed? Ser du lort OG hører stemmer?",OFF
770,87737,"@USER Bare ét bevis mere på, at dnc hader kosnstitutionen. det er præcis, hvad præs. Washington advarede os om i hans farwell-adresse. DNK hader forfatningen, fordi den står i vejen for deres totalitarinske dagsorden. måske fordi jeg skubber på både socialisme og pistolkontrol",OFF
776,50771,@USER Han er et udyr,OFF
782,60966,Du du har begået så mange forbrydelser. Ligeglad hvad en løgner har at sige. Du hører hjemme i fængsel. #MAGA URL,OFF
785,45019,"@USER HAHAHAHA omg disse mennesker. De troede, de ville have deres måde for evigt. idioter",OFF
787,84724,@USER Fool on the Hill!,OFF
788,98631,@USER Hvorfor selvfølgelig. Venstre afviser sandheden og accepterer usandheder. Derfor tror de ikke Kanaugh og tror på Ellison.,OFF
790,16691,@USER @USER næsen distraherer fra nyhederne,OFF
791,56181,"@USER Tak, fru Desanctis! Jeg er trøstet over, at ikke alle konservative holder deres ambition blind for deres samvittighed. Seksuel overfald / chikane har været en pest i samfundet i århundreder - det burde IKKE gøre det til en konservativ eller traditionel sag!",OFF
793,96139,@USER Du er TRIPPIN. Stop med at hoppe til konklusioner.,OFF
795,71104,"@USER Denne illo mener, at andre planlægger og lyver som han og mange af de liberale gør. Husk Rham Emanuel&#39;s berømte citat &quot;Du lader aldrig en alvorlig krise gå til spilde&quot;",OFF
796,11020,"@USER 2 mishandlere, der bruges af liberale; sex &amp; racisme. Det er uhyggelig &amp; desperat #BeneathHumanity",OFF
797,49326,"@USER Tilsyneladende ved dette POS ikke, at Viacom købte BET. Det gik fra sort ejerskab til hvidt ejerskab🤣🤣🤣🤣🤣🤣",OFF
799,38533,"@USER Har dit netværk / organisation udsendt en rapport om skuespillerinde Li BingBing ??? Nogle rapporter siger, at hun mangler &quot;, andre rapporter siger, at den kinesiske regering har bortført hende ???? Hvad pokker foregår ????&quot;",OFF
804,32558,@USER Desperation! Misbrug af min magt får ham til at miste sindet,OFF
806,43832,@USER Vil være en tæve til at skrive denne igen.,OFF
808,86646,"@USER Jeg ved, at hun havde flere stikkende end en brugte hovedpude! #MAGA 🇬🇧🇺🇸",OFF
820,12223,"@USER ANCIENT HOMIES COULDNT HAR COCK COCKS Kæmper for, fordi det var lidt ulovligt i Athen FJSHDHJS",OFF
822,49452,@USER Hun er skide vildfarelse,OFF
823,56645,"@USER @USER @USER @USER Er det ikke godt, hvordan liberale ignorerer smerte fra deres ofre, fordi de er demokrater. Det er virkelig sygt.",OFF
825,92803,"@USER Nej vi kan ikke miste AB, han er bogstaveligt talt hele vores overtrædelse",OFF
826,30471,"@USER bemærkede, at du brød væk, så snart senatet begyndte at tale om den store 4,2 væksthastighed og lønforhøjelser for medarbejderne. Din station er så skæv !!!! Også negativt over for de konservative og ros de liberale! #DrainTheDeepState #crookedmedia",OFF
829,93778,@USER Du er en absolut pik 😡,OFF
831,65422,"@USER @USER @USER Nå, jeg tror det er helt fint at angribe hans karakter derefter. Min fejl. Jeg mener, hvilken ret har en amerikaner, der var offer for pistolvold, alligevel til at kræve strengere våbenkontrollove?",OFF
838,20413,"@USER @USER Liberale handler ud af følelser. Ikke forstå loven. Derefter går de rundt og fordømmer alle, der ikke er enige i deres fuldstændigt kneppet rationel. ”Ingen troede kvinder i 250 år. Så lad os tro alle kvinder! Åh og skru det juridiske system! Mænd er svin. Han er skyldig! ” SMH",OFF
841,24354,"@USER Han og Obama skal kopiere hinanden, har enhver demokrat deres egen tanke PLEASE !!!",OFF
842,74402,"@USER @USER @USER Det ville ikke overraske mig lidt. Ligesom de fejlagtigt kalder konservative, fascister &quot;og retfærdiggør fysisk at angribe dem.&quot; Trump er en nazist, dræb ham! &quot;. Det er bare et spørgsmål om tid, før de foreslår det.&quot;",OFF
858,19061,"@USER Lol de har ingen idé om, at nazisterne var socialistiske. Deres komplette manglende evne til at forstå virkeligheden er så sindssygende. Antifa er ikke noget lort, der kræver en borgerkrig for at forsvare slaveri. Konføderationen betragtede Lincoln også en fascist ... hmmmm.",OFF
859,86448,@USER @USER Lol dette er spændende tider ... &quot;Gud han er den værste&quot;,OFF
866,92949,"Alt for dårligt liv suger 4 u # schiff4brains - du går ned sammen med andre kriminelle venner. Kun den røde linje, der krydses, er LIES U TELL. U vil aldrig b mere end maven på en SNAKE #MAGA # TRUMP2020 # schiff4brains URL",OFF
867,20729,"@USER @USER Lad os fokusere på Kavanaugh. At bringe andre sager op for at argumentere om hykleri er uden betydning. Det er som at sige, lad os ikke undersøge dette bankrøveri, fordi liberale har frarøvet andre banker. &quot;Prøv at fokusere.&quot;",OFF
869,29695,#prouduncle 😍 hun er den fineste cheerleader af dem alle💙 te amo stinkende røv💝 URL,OFF
872,14179,"@USER @USER hvad er det her lort her? Jeg viste også til mine polske venner, og de er ret udløst",OFF
879,51118,"@USER @USER @USER Åh og højere arbejdsløshed og heksejagt og lynchmobber og antifa kommunistiske parader ... du kan få alt det der lort og lade Hollywood beslutte, hvordan du har det.",OFF
883,59703,@USER ALT er et problem med muslimer .. skal bo i et andet land som Iran ..,OFF
884,73118,"@USER @USER @USER @USER @USER Jeg indrømmede ikke noget! Læs min Tweet igen tak! Engelsk er mit 3. sprog, men jeg er ret god til det! Antifa er nazisterne! De kan navngive dem selv som Messias, de ville stadig være bølger, der kæmper mod frihed og fri tale. BTW-fri tale er ikke hadesprog. Mand op!",OFF
886,26447,@USER-indehaveren blev holdt i foragt for kongressen. Hvorfor sidder ikke hurtigt og rasende i fængsel? Hvad med mord?,OFF
887,66845,"@USER UDSTILLER disse dæmoner, der krænker vores forfatning med vold og trusler om at køre regeringsføreren i stedet for at vinde ved valgmålingerne! Navngiv dem indenlandske terrorister og fængsel dem alle.",OFF
891,29880,"@USER 😅😅😅😅😅😅😅😅😅 pistolkontrol sjovt en statue af et dumt barn under et skrivebord vil skifte folk, hvis det er tilfældet, de er dumme, fordi jeg for ikke vil opgive mine skydevåben eller ytringsfrihed eller min rettigheder til ingen eller ingen regering! Fuck dig!",OFF
892,85882,@USER @USER @USER Republikanernes platform - tag sundhedsvæsenet - skade miljøet - tag børn væk - tag kvinderettigheder væk - tror ikke på retsstatsregler -voterundertrykkelse -gerrymandering -tag social sikring væk - ingen grænser for pistolkontrol - sprænger budgettet # VoteBlue2018,OFF
893,81239,@USER @USER Så kan vi måske tale om dobbeltstandarder mellem liberale og konservative på @USER Enhver er altid et offer.,OFF
895,66048,"#QAnon @USER #MAGA For dem, der tror, at der ikke sker noget! URL",OFF
896,98294,"Rosensteins 300 advokater &#39;hjulpet&#39; Vet Kavanaugh - Nu opkræver seksuelt misbrug URL-adresse, der går tilbage til hans gymnasiedage og ikke kan bevises og navngives vidne DENIES #Pathetic #ConfirmKavanaugh #PJNET #CCOT #maga # KAG2018 # Trump2020 #NoMoreProgressiveLiberals",OFF
900,98740,@USER Har nogen ex Obama-administration ikke personlig endnu? Se et mønster her folkens! Deres faktisk gør dette offentligt. Msm er deres partner i denne forræderi. Det er et kupéforsøg !!!,OFF
902,30337,@USER Fuck u,OFF
907,67391,@USER Niggaz køber fisse tæver forsøger at købe kærlighed ...,OFF
912,48534,"@USER @USER Jeg er også en forbudt besidder takket være Obama og hans hver soldat har en skør PTSD-administration.Kan ikke få livsforsikring heller.Til støtte til NRA og det arbejde, de udfører for pistolrettigheder. Håber Trump vil løse de forkerte af mærkning af veteraner som et middel til kontrol af bagdøren",OFF
